title,rating,stars
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
姻缘大人请留步,8.0分,"曹煜辰,田曦薇,肖宇梁,金尤美,景研竣,徐轸轸,严丰,徐玉兰,郑鑫,班玛加"
隐秘的角落,8.9分,"秦昊,王景春,荣梓杉,史彭元,王圣迪,张颂文,刘琳,芦芳生,李梦,黄米依,李俊霆,穆丽燕,林鹏,陈朵怡,赵晖,刘妍,任洛敏,刘晨霞"
英雄2002,7.0分,"张静初,宁静,黄海冰,赵阳,刘威,牟凤彬,苗皓钧,黄达亮,徐敏,吴佳尼"
影帝的公主,9.0分,"徐正溪,周洁琼,吴佳怡,胡耘豪,徐凯鑫"
雍正王朝,9.1分,"唐国强,焦晃,王绘春,杜雨露,徐敏,王辉,徐祖明,贾致刚,李定保,杜志国,常林,贺生伟,蔡鸿翔,赵毅,李颖,张彦春,夏和平,苗皓钧,刘魁,壮丽,施建岚,杨昊飞,姜光宇,韩熙明,袁世龙,廖丙炎,刘杰,万弘杰,胡荣华,陈志刚,赵刚,贾兆冀,张日辉,刘勇,蒋国印,陈凤桐,黄永铸,魏德山,许东,赵文亮,钱学格,任宝成,刘伟,张丹丹,李国立,黄湘阳,黄子千,王安秋,孙万清,康垂家,李桂生,李可,盛才新,尼格木图,张元昌,田松,武晔,杨惠礼,郑建民,黄忠,金风,刘晋,何金龙,陈昱,侯涛,李潭,党永德,李雨农,龚航宇,"
桃花运2015,6.0分,"林永健,于明加,张凯丽,丹尼斯·吴,代乐乐,杨昆,王汀"
有房有车,8.0分,"闫薇儿,孙涛,苏晔,刘洋子,尹利堂,孙梓毓"
有房有车 第二季,6.0分,"闫薇儿,孙涛,苏晔,刘洋子,尹利堂,孙梓毓"
小妖在人间,8.0分,"姜小辣,于艺翎,赵津生,郑龙"
小镇大法官,6.0分,"林永健,李健,李小萌,郭广平,李依玲,毛毅,韩童生"
小主别闹,7.0分,"许晓诺,张思帆,王旭东,"
小主起来嗨,6.0分,"孟璐,陈慕,万国鹏,戚蓝尹,宋娜,李诺,陈佩珊,杨冬麒"
校花朵朵宠上瘾,7.0分,"贾司特,宋昕冉"
谢文东第一季,8.0分,"吴建国,岳野"
谢公子的酒,6.0分,"樊治欣,乔琛然,刘恩尚,张皓森"
谢文东第二季,5.3分,"吴建国,邓洛淋,施翔,方帅"
谢文东第三季,6.0分,"吴建国,岳野"
谢谢让我遇见你,6.0分,"郭俊辰,万鹏,金世康,李澳"
心灵密码,7.0分,内详
心跳恋爱,7.0分,"苏晓彤,左林杰,赵帅,刘亚锟"
新女婿时代,6.0分,"林永健,牛莉,何赛飞,李菁菁,何洁,陈一诺,王龙华,张洪杰,牛飘,周炜"
新大头儿子和小头爸爸,8.0分,"陈创,杜沁怡,黄磊,姜超,王迅,娄乃鸣"
新审死官,7.0分,"郭晋安,佘诗曼,薛佳凝,姚奕辰,苑琼丹,黄一飞,林嘉华,董立范,尹伟,胡蒲"
新京华烟云,4.1分,"李晟,李曼,李承炫,高梓淇,阚清子,秦汉,郑则仕,张晨光,李玲玉,赵丽娟,孙耀琦,傅艺伟"
新仙剑奇侠传之挥剑问情,7.0分,"刘宇泽,黄杨钿甜"
星降爱恋,7.0分,韩忠羽 李俊麟 张集骏 灵叶
星座值守恋人,7.0分,"朱戬,王静薇"
刑警队长2015,6.0分,"于和伟,祖峰,叶一云,张隽溢,张宁江,张延,要武,侯岩松,焦刚,崔奕,李佳璇,万沛鑫,崔宝月,党浩予,李晓峰,赵雷棋,李晔,许歌,张棪琰,刘建国,柳明明,李万年,朱怀旭,邵晓江,国明,任思扬,李欣烨,马劭楠,李芳淙,陈芋米,王振华,白一泓,吴洋,冯军,张世宏,杜子名,丁志勇,肖辉,王梓桐,张弋,黄衍,刘伟洁,张境佳,商凯,杨源,程诚,王留胜,张国齐,姚建雄,张启军,柳歆言,曾扬,徐岑子,王家强,于晗,于笑,邓明将,姜少华,薛俊,李文玲,李解,李龙君,王璇,张朕,赵耀兴,原宁,任娇,宋思维,冉晓冬,荆浩,郑"
星星都喜欢你,7.0分,"陈冠峄,郑玉佳,刘逸夫,胡雅绮,徐玉龙,张轶"
幸福像花儿一样,6.0分,"孙俪,邓超,辛柏青,殷桃,于滨"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
兄长大人解约吧,6.0分,"郑妙,丞磊,牛鑫"
旋风魔术师,6.0分,"卢洋洋,田川"
薛定谔的猫,7.6分,"马瑞男,苏诗丁,孙天宇,周梓琦,黄霄雲,蒲悦,梁振锋,斌巴才仁,张博林,许一鸣"
雪豹,8分,"文章,陶飞霏,朱杰,潘泰名,于震,杜玉明"
寻回者·魔琴猎人,6.0分,"张子夜,马丁,常笑,陈颢文"
寻找倾城时光,6.0分,"戴安娜,薛亦伦,蓝波,梅雪,范瑞雪,李冠宇,小喜龙"
掩体,8.0分,"赵菲,赵晓东,李沛欣,孙易铖,张春龙,李小波"
燕阳春,6.0分,"徐百卉,刘牧,阮圣文,姚刚,屈玥,高峰（相声演员）,张皓然,雷诺儿,吕卓燃"
杨光的快乐生活之好好先生,8.0分,"杨议,杨少华,颜丹晨,温兆伦"
杨光的快乐生活之恋爱先生,6.0分,"杨议,温兆伦,颜丹晨"
杨光的快乐生活之绅士品格,8.0分,"杨议,颜丹晨,温兆伦,魏一,张立,钱漪,曹其昌,杨少华,谢孟伟,赵津生"
妖倾天下,8.0分,"崔冬辰,苗海忠,雪村,崔真真"
妖行天下,8.0分,"崔冬辰,孙丽丽,陈心语,杨竣茗,张美娥"
一不小心吃定你,8.0分,"万思维,梦秦"
夜色暗涌时,4.0分,"张予曦,刘学义,赵圆瑗,古子成,陈鹏万里,李思奇,李子峰,郑希怡,田原"
一不小心恋爱了,7.0分,"许乐骁,叶昱君,于浩然,李牧芸"
一代洪商,7.0分,"张丰毅,李立群,张睿,张含韵,丁海峰,张彤,朱晓华"
一见倾心,8.0分,"陈星旭,张婧仪,林彦俊,陈欣予,蔡宇航,马月,原若航,戴蕥琪,卢星宇,李欣泽"
一路上有你,7.0分,"李健,徐百慧,孙歌璐,郭晓小,宋睿,国依铭"
一马换三羊,7.0分,"冯雷,涂松岩,刘威葳,萨日娜,岳红,马秋梓,王同辉,史力嘉,赵君,陈廷嘉"
一路向暖第二季,6.0分,"范晓东,苏梦芸,李九霖,叶蓁,张欢"
一路向暖第一季,6.0分,"范晓东,苏梦芸,李九霖,叶蓁,张欢"
一片冰心在玉壶,8.0分,"张慧雯,吴希泽,牛子藩,陈芳彤,乔振宇,李宏毅,王子璇,赵达,田理"
一念时光,8.0分,"佟梦实,王鹤润,刘潮,何瑞贤,何美璇,刘瑜峰,魏巍,吴恙,骏声,常鹤凡,王咨越,程雍,张倬闻,翁虹,邱心志,白凡,荣蓉,颜景瑶"
一千零一夜,5.1分,"迪丽热巴,邓伦,陈奕龙,王瑞子,张昊唯,祝绪丹"
一闪一闪亮星星,7.0分,"张佳宁,屈楚萧,吴希泽,傅菁,骆明劼,蒋昀霖,徐紫茵"
一生一世,6.7分,"任嘉伦,白鹿,此沙,骆明劼,王瑞欣,王悦伊,罗海琼,冯嘉怡,刘若谷"
幸福二重奏,6.0分,"殷桃,孙艺洲,袁弘,曾黎,姜妍,柯颖,石洁茹,陈米麒,马志威"
许纯纯的茶花运,8.0分,"郭子凡,李墨之,彭楚粤,毛娜,刘胤君,王雨,盛朗熙"
循环初恋,6.0分,"施柏宇,陈昊宇,高茂桐,高秋梓,杨亘,徐婉婷"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
仙琦小姐许愿吧,8.0分,"吴映洁,刘智扬,邱凯伟,辣目洋子,赵晓苏,彭高唱,张译丹"
先婚后爱,7.0分,"蔡忠良,米晨晨"
先婚后爱第二季,7.0分,内详
鲜花盛开的山村,6.0分,"王嘉,马诗红,来喜,丁勇岱,苏瑾"
乡村爱情故事/乡村爱情3,7.0分,"于月仙,小沈阳,王小利,刘小光,赵本山,刘流,贺树峰,王小宝,毕畅"
乡村爱情14,6.0分,"赵海燕,王小利,倪大红,宋晓峰,关婷娜,蒋依杉,田娃,吴云飞,王小宝,毕畅,刘流,唐鉴军,闫光明,张小伟,刘小光,孙立荣,付翁,曹桐睿,马心怡,蔡维利,董三毛,贺树峰,张小飞,孟令宇"
向警予,7.0分,"胡静,刘毅然,隋咏良,侯京健,肖婷佳,吴冕,郭玮洁,姜峰,黄品沅,由立平"
西游记后传,7.7分,"曹荣,闾汉彪,黄海冰,吴健,马杰林,李京,张志伟,黑子,马雅舒,于月仙"
夏日心跳,8.0分,"沈建宏,洪紫琳,戴向宇,李茂,崔宝月,罗云熙"
昔有琉璃瓦,6.0分,"马丽,秦焰,晏紫东,陈钰琪,唐旭,房子斌,苑冉,林一,孙凯,天爱,盛俊宇"
乡村爱情13,6.0分,"赵本山,倪大红,唐鉴军,刘小光,田娃,毕畅,贺树峰,于月仙,蒋依杉,吴云飞,曹桐睿,马心怡,赵海燕,孙立荣,赵明远,刘流,高赫迪,张小伟,董三毛,金鸿鸣,付滃,蔡维利,魏欣宇,筱素清,王小宝,张小飞,关婷娜,王小华,葛珊珊,王悦,陈爽,王小虎,王君平,闫光明,金玫玫,燕飞,张可,曹兴,霍云龙"
我家来了个怪男人,4.8分,"范世錡,黄灿灿,徐峰,穆乐恩,刘爽,李果,刘宇航（演员）"
我就是这般女子,7.0分,"关晓彤,侯明昊,赵顺然,李宗霖,安泳畅,夏楠,姜昊旻"
我们的青春期,4.4分,"曾淇,郭郁滨,康宁"
我们的四十年,7.0分,"金世佳,柴碧云,李茂,徐小飒,谢芳,钱波,刘亚津,馨子,柴鸥,王伟华,梁佳伟,卢佳"
我们之间隔着银河系,6.0分,"张沐兮,朱宸皓,蒋宜儒"
我为宫狂,6.0分,"孙耀琦,张哲瀚,麦迪娜,刘滨,陶灏景,袁姗姗,杨蓉,陈丹婷"
我心灿烂,6.0分,"王志文,周野芒,郑铮,李昶,曹征,丁柳元,王思思,春夏,应岱臻,王翊丹"
我有一个秘密告诉你,8.0分, 陈名豪 张晗
我与你的光年距离2,6.1分,"王以纶,许晓诺"
我在古代当萌探,8.0分,"杨馥羽,贾浩渊,马小钦"
我在他乡挺好的,6.0分,"周雨彤,任素汐,孙千,白宇帆,马思超,代云帆,金靖,泰乐,龚蓓苾,王博文,梁龙,雪梨,王勉,王思文"
卧虎,6.5分,"罗二羊,张梓宸,孙晶晶,霍青,朱义,林熙越"
我最亲爱的柳予安,8.0分,"郭迦南,龚芳妮,陈斯琪,周千筱"
无敌铁桥三,6.2分,"释小龙,马敬涵,计春华,许瑶璇,蔡文静,张植绿,惠英红,何中华,郑皓原,沈保平"
无法触碰的她,6.0分,"麦童,魏晚秋,何善凯,张瑞"
无法沉睡的她,7.0分,朱嘉倩 / 王溪鹭 / 张浩哲 / 刘宥畅
无法攻略的女人,8.0分,谭盐盐 李哲豪 麦童
无法抗拒的恋爱,8.0分,"王路晴,佴一文,崔绍阳,淮文"
无法拥抱的你第二季,8.0分,"张予曦,邢昭林,戴景耀,徐开骋,王若雪,辛瑞琪,孙泽源"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
无法直视,6.0分,"任敏,陈汛,王润泽,吴迪飞"
无懈可击之高手如林,7.1分,"胡歌,唐嫣,邱泽,戚薇,董璇,范逸臣,郑希怡,张世,高磊,徐正溪"
五号特工组2,7.0分,"于震,王丽坤,刘琳,淳于珊珊,施京明,张龄心"
五月槐花香,8.2分,"张国立,王刚,苗圃,张少华,冯雷,邓婕,张铁林"
武大的小姐姐们,7.0分,"陶嫚曼,王俊人,周晓涵,方妍心"
我们家的微幸福生活,5分,"郭凯敏,王丽云,陶红,杨议,阎娜,田小洁"
我凭本事单身,7.0分,"邓超元,宋伊人,王润泽,何泽远"
我是岁月你是星辰,8.0分,"陈意涵,刘海宽"
我是余欢水,7.3分,"郭京飞,苗苗,高露,岳旸,高叶,冯晖,赵达,张隽溢,宁文彤,李庆誉,王沛禄,王晴,叶青,尚铁龙,周鹏雨,李至强,李倩,范湉湉,赵千紫,梁大维,高海鹏,傅铂涵,李明珠,邢瀚卿,葛凌芮,冯鹏,王禹铮,郑杨,卜宇鑫,闫鹏,崔绍涵,王煜,李金江,谭希和,孙梦佳,王宏,刘冠麟,穆丽燕,焦体怡,丁勇岱,陈牧扬,任帅,李克伟,陈小妹,马波,董可飞"
我是真的爱你,7.0分,"刘涛,杜淳,李念,王媛可,袁文康,王天辰,代旭,隋兰"
我为宫狂2,4.9分,"张哲瀚,邓莎"
我在大理寺当宠物,6.1分,"徐开骋,胡意旋,徐嘉苇,李奕增,王熙然,陈潇,朱振豪"
我要和你做兄弟,8.0分,"辛云来 ,陈宥维 ,芦芳生 ,赵昭仪 ,刘津言"
我和我的三个姐姐,8.0分,"林家川,王红梅,马藜,孙爽"
我和我们在一起,7.0分,"孙怡,张彬彬,马栗"
我和我的他们,6分,"陈小艺,许亚军,万妮恩,张大静,杨子骅,戚九洲,刘红雨"
为你千千万万遍,7.0分,"方晓东,张昕懿,王思懿,赵泽帆,李嘉祥"
闻香识公子,8.0分,"杜雨宸,李明源"
喂，我是你的微糖男友,7.0分,"吴大伟,张集骏,柯博伦,辛诗琪"
我爱你,6.0分,"周陆啦,薛卉葳,孙嘉琪,黄俊之,宋一雄,宁元元"
我爱你，这是最好的安排,6.0分,"张彬彬,郑合惠子,孔舒航,高洋"
我不是精英,5.9分,"雷佳音,邓家佳,莫小棋,王姬,许娣,李建义,程雍,晨媛儿,普超英,张晓谦"
我才不要当太子妃呢,7.0分,"赵凌彬,梁弘立,洪紫婷,李子豪,卢星月"
我的爱情撞上了战争,3.7分,"巩峥,徐梵溪,肖荣生,赵蕴卓,乔大韦,周开开"
我成了他的班主任,7.1分,"陈怡馨,卢东旭,孙嘉琪,马昂,宋一雄,闪蓝桥,张冠森,孙熹之,索朗美淇,鲍李宁"
我的白鲸男友,7.0分,"李俊辰,王瑛瑛,闻钦,黄小戈,何达"
我的宠物少将军,6.0分,"肖凯中,田曦薇,孙熹之,王熙然,张冠森,刘贾玺,徐沁,莫非万里,刘逢乔,刘帅,王奕萌"
我的单板女孩第二季,8.0分,"李川,康宁,赵柏尔,刘婧"
我的哥哥在游泳队,6.0分,"肖大千,辜慧敏,栩晨昱,叶天,许鹏,李奇"
我的金山银山,8.0分,"范明,是安,代乐乐,李洪涛,王薇,马书良,王建国,宋家腾,赵思"
庆余年,7.9分,"张若昀,李沁,陈道明,吴刚,郭麒麟,李小冉,肖战,宋轶,于荣光,王阳,李纯,田雨,刘桦,于小伟"
家有儿女,8.8分,"宋丹丹,高亚麟,张一山,杨紫"
大宋提刑官,9.2分,"何冰,罗海琼,谢兰,王海燕,郭达,沈傲君,范伟,苗圃,杜志国,何政军,午马,严顺开,郭冬临,牛犇,凌峰,洪剑涛,雷恪生,艾丽娅,赵亮,岳丽娜,周舟"
士兵突击,9.3分,"陈思诚,王宝强,张译,李晨,段奕宏,邢佳栋,范雷,罗京民,王大治,高峰,张国强,李博,刘天佐,李泓良,李京,陈文波,李胜荣,曹克难,"
后宫·甄嬛传,9.1分,"孙俪,陈建斌,蔡少芬,李东学"
陈情令,7.9分,"肖战,王一博,孟子义"
亮剑,9.3分,"李幼斌,何政军,张光北,童蕾,孙俪,战卫华,陆彭,张桐,由力,王全有,张笑君,梁林琳,杨联春,车晓彤,陈艺戈,江水,宗利群,张伟,陈旺林,袁满,张国荣,董祁明,王炎冰,蔡小龙,徐雷智,田勇,郭苏星,田春山,荣钦,柴孛志,赵中华,李江,张建祥,孟耿成,陈增祺,寒丰,袁乃旗,韩建平,常玉平,那志东"
人民的名义,8.3分,"陆毅,柯蓝,张丰毅,吴刚"
武林外传,9.5分,"闫妮,姚晨,沙溢,喻恩泰,姜超,倪虹洁,王莎莎,范明,肖剑,于娟,张歆艺,张青,吴明鸿,张少华,霍曼迪,黄小蕾,徐贤海,梁振亚,刘亚津,郑美林,王磊,俞白眉,王庆,刘向东,全权,刘旭,张跃,甄麦娟,刘敏,蒋卉,唐静,娄茗,沈怀玲,杨树泉,曾惠,王彦波,王修浩,裴庆臣,胡宁芳,洪剑涛,田玲,宁财神,程娇娥,王超,许可,唐浚,王向明,陈铮,吴京安,安佰平,李业勇,柳长海,邓峰,齐俊生,帅华生,郭振营,马爱国,马怀平,毛孩,周炜,林永健,朱龙广,张滨,赵金鼎,王红波,刘惠,商子见,张茜,李明辉,许翔宇,李景琛,"
琅琊榜,9.3分,"胡歌,刘涛,王凯,陈龙,黄维德,靳东,高鑫,张棪琰,张龄心,王鸥,周奇奇,吴磊,张晓谦,郑毓芝,丁勇岱,王劲松,刘奕君,刘敏涛,程枫,郭晓然,匡牧野,陈丽娜,宁文彤,杨雨婷,谭希和,方晓莉,张哲瀚,钟卫华,张雨剑,乔欣,王永泉,魏伟,王宏,赵一龙,卢杉,刘冠霖"
